"exchange","bid","ask","time","created_at"
"coincheck","466233.0","466800.0","1503069858","2017-08-18 15:24:18 UTC"
"bitflyer","466576.0","466973.0","1503069858","2017-08-18 15:24:18 UTC"
"coincheck","466242.0","466560.0","1503069859","2017-08-18 15:24:19 UTC"
"bitflyer","466576.0","466973.0","1503069860","2017-08-18 15:24:20 UTC"
"coincheck","466247.0","466552.0","1503069861","2017-08-18 15:24:21 UTC"
"bitflyer","466576.0","466973.0","1503069863","2017-08-18 15:24:23 UTC"
"coincheck","466263.0","466539.0","1503069865","2017-08-18 15:24:25 UTC"
"bitflyer","466576.0","466973.0","1503069865","2017-08-18 15:24:25 UTC"
"coincheck","466285.0","466528.0","1503069866","2017-08-18 15:24:26 UTC"
"bitflyer","466490.0","466512.0","1503069867","2017-08-18 15:24:27 UTC"
"coincheck","466298.0","466938.0","1503069868","2017-08-18 15:24:28 UTC"
"bitflyer","466490.0","466512.0","1503069869","2017-08-18 15:24:29 UTC"
"coincheck","466532.0","466790.0","1503069870","2017-08-18 15:24:30 UTC"
"bitflyer","466490.0","466512.0","1503069871","2017-08-18 15:24:31 UTC"
"coincheck","466542.0","466933.0","1503069872","2017-08-18 15:24:32 UTC"
"bitflyer","466490.0","466648.0","1503069874","2017-08-18 15:24:34 UTC"
"coincheck","466550.0","466915.0","1503069875","2017-08-18 15:24:35 UTC"
"bitflyer","466490.0","466648.0","1503069875","2017-08-18 15:24:35 UTC"
"coincheck","466910.0","466914.0","1503069877","2017-08-18 15:24:37 UTC"
"bitflyer","466490.0","466648.0","1503069877","2017-08-18 15:24:37 UTC"
"coincheck","466976.0","467240.0","1503069878","2017-08-18 15:24:38 UTC"
"bitflyer","466848.0","466973.0","1503069879","2017-08-18 15:24:39 UTC"
"coincheck","466990.0","467236.0","1503069880","2017-08-18 15:24:40 UTC"
"bitflyer","466848.0","466973.0","1503069880","2017-08-18 15:24:40 UTC"
"coincheck","466994.0","467236.0","1503069882","2017-08-18 15:24:42 UTC"
"bitflyer","466848.0","466973.0","1503069882","2017-08-18 15:24:42 UTC"
"coincheck","467007.0","467699.0","1503069883","2017-08-18 15:24:43 UTC"
"bitflyer","466848.0","467190.0","1503069884","2017-08-18 15:24:44 UTC"
"bitflyer","467396.0","467675.0","1503070061","2017-08-18 15:27:41 UTC"
"coincheck","467803.0","467958.0","1503070062","2017-08-18 15:27:42 UTC"
"bitflyer","467396.0","467674.0","1503070062","2017-08-18 15:27:42 UTC"
"coincheck","467803.0","467958.0","1503070064","2017-08-18 15:27:44 UTC"
"bitflyer","467396.0","467674.0","1503070064","2017-08-18 15:27:44 UTC"
"coincheck","467801.0","467953.0","1503070065","2017-08-18 15:27:45 UTC"
"bitflyer","467370.0","468218.0","1503069223","2017-08-18 15:13:43 UTC"
"coincheck","468448.0","468591.0","1503069225","2017-08-18 15:13:45 UTC"
"bitflyer","467371.0","468220.0","1503069226","2017-08-18 15:13:46 UTC"
"coincheck","468573.0","468849.0","1503069227","2017-08-18 15:13:47 UTC"
"bitflyer","467371.0","468220.0","1503069229","2017-08-18 15:13:49 UTC"
"coincheck","468589.0","468844.0","1503069230","2017-08-18 15:13:50 UTC"
"bitflyer","467371.0","468220.0","1503069230","2017-08-18 15:13:50 UTC"
"coincheck","468589.0","468844.0","1503069232","2017-08-18 15:13:52 UTC"
"bitflyer","467371.0","468215.0","1503069232","2017-08-18 15:13:52 UTC"
"coincheck","468589.0","468844.0","1503069233","2017-08-18 15:13:53 UTC"
"bitflyer","467371.0","468215.0","1503069234","2017-08-18 15:13:54 UTC"
"coincheck","468589.0","468844.0","1503069235","2017-08-18 15:13:55 UTC"
"bitflyer","467371.0","468215.0","1503069236","2017-08-18 15:13:56 UTC"
"coincheck","468593.0","469328.0","1503069237","2017-08-18 15:13:57 UTC"
"bitflyer","467371.0","468215.0","1503069237","2017-08-18 15:13:57 UTC"
"coincheck","468601.0","469129.0","1503069239","2017-08-18 15:13:59 UTC"
"bitflyer","467371.0","468380.0","1503069239","2017-08-18 15:13:59 UTC"
"coincheck","468610.0","469100.0","1503069240","2017-08-18 15:14:00 UTC"
"bitflyer","467371.0","468380.0","1503069241","2017-08-18 15:14:01 UTC"
"coincheck","468616.0","469094.0","1503069242","2017-08-18 15:14:02 UTC"
"bitflyer","467371.0","468380.0","1503069242","2017-08-18 15:14:02 UTC"
"coincheck","468621.0","469089.0","1503069244","2017-08-18 15:14:04 UTC"
"bitflyer","467371.0","467800.0","1503069244","2017-08-18 15:14:04 UTC"
"coincheck","468626.0","469088.0","1503069245","2017-08-18 15:14:05 UTC"
"bitflyer","467537.0","467800.0","1503069246","2017-08-18 15:14:06 UTC"
"coincheck","468648.0","469260.0","1503069247","2017-08-18 15:14:07 UTC"
"bitflyer","467537.0","468380.0","1503069248","2017-08-18 15:14:08 UTC"
"coincheck","468657.0","469255.0","1503069249","2017-08-18 15:14:09 UTC"
"bitflyer","467537.0","468380.0","1503069250","2017-08-18 15:14:10 UTC"
"coincheck","468657.0","469255.0","1503069251","2017-08-18 15:14:11 UTC"
"bitflyer","467930.0","468380.0","1503069251","2017-08-18 15:14:11 UTC"
"coincheck","468657.0","469255.0","1503069253","2017-08-18 15:14:13 UTC"
"bitflyer","467930.0","468380.0","1503069253","2017-08-18 15:14:13 UTC"
"coincheck","468780.0","469249.0","1503069254","2017-08-18 15:14:14 UTC"
"bitflyer","467930.0","468380.0","1503069256","2017-08-18 15:14:16 UTC"
"coincheck","468830.0","469327.0","1503069257","2017-08-18 15:14:17 UTC"
"bitflyer","467930.0","468380.0","1503069257","2017-08-18 15:14:17 UTC"
"coincheck","468836.0","469321.0","1503069259","2017-08-18 15:14:19 UTC"
"bitflyer","467931.0","468380.0","1503069259","2017-08-18 15:14:19 UTC"
"coincheck","468841.0","469323.0","1503069260","2017-08-18 15:14:20 UTC"
"bitflyer","467931.0","468600.0","1503069261","2017-08-18 15:14:21 UTC"
"coincheck","468850.0","469314.0","1503069262","2017-08-18 15:14:22 UTC"
"bitflyer","467931.0","468600.0","1503069262","2017-08-18 15:14:22 UTC"
"coincheck","468855.0","469309.0","1503069264","2017-08-18 15:14:24 UTC"
"bitflyer","467932.0","468299.0","1503069264","2017-08-18 15:14:24 UTC"
"coincheck","468861.0","469304.0","1503069265","2017-08-18 15:14:25 UTC"
"bitflyer","468380.0","468600.0","1503069266","2017-08-18 15:14:26 UTC"
"coincheck","468869.0","469298.0","1503069267","2017-08-18 15:14:27 UTC"
"bitflyer","468380.0","468550.0","1503069267","2017-08-18 15:14:27 UTC"
"coincheck","468879.0","469318.0","1503069269","2017-08-18 15:14:29 UTC"
"bitflyer","468380.0","468550.0","1503069269","2017-08-18 15:14:29 UTC"
"coincheck","468891.0","469290.0","1503069270","2017-08-18 15:14:30 UTC"
"bitflyer","468380.0","468550.0","1503069271","2017-08-18 15:14:31 UTC"
"coincheck","468900.0","469277.0","1503069272","2017-08-18 15:14:32 UTC"
"bitflyer","467934.0","468380.0","1503069273","2017-08-18 15:14:33 UTC"
"coincheck","468916.0","469264.0","1503069275","2017-08-18 15:14:35 UTC"
"bitflyer","467880.0","468380.0","1503069275","2017-08-18 15:14:35 UTC"
"coincheck","468925.0","469251.0","1503069277","2017-08-18 15:14:37 UTC"
"bitflyer","467935.0","468380.0","1503069277","2017-08-18 15:14:37 UTC"
"coincheck","468937.0","469239.0","1503069279","2017-08-18 15:14:39 UTC"
"bitflyer","467881.0","468380.0","1503069280","2017-08-18 15:14:40 UTC"
"coincheck","468954.0","469224.0","1503069281","2017-08-18 15:14:41 UTC"
"bitflyer","467880.0","468380.0","1503069282","2017-08-18 15:14:42 UTC"
"coincheck","468963.0","469211.0","1503069283","2017-08-18 15:14:43 UTC"
"bitflyer","467882.0","468380.0","1503069284","2017-08-18 15:14:44 UTC"
"coincheck","468971.0","469199.0","1503069285","2017-08-18 15:14:45 UTC"
"bitflyer","467883.0","468380.0","1503069286","2017-08-18 15:14:46 UTC"
"coincheck","468972.0","469199.0","1503069287","2017-08-18 15:14:47 UTC"
"bitflyer","467883.0","468380.0","1503069288","2017-08-18 15:14:48 UTC"
"coincheck","468980.0","469190.0","1503069289","2017-08-18 15:14:49 UTC"
"bitflyer","468000.0","468380.0","1503069289","2017-08-18 15:14:49 UTC"
"coincheck","468984.0","469181.0","1503069291","2017-08-18 15:14:51 UTC"
"bitflyer","468000.0","468942.0","1503069292","2017-08-18 15:14:52 UTC"
"coincheck","468992.0","469168.0","1503069293","2017-08-18 15:14:53 UTC"
"bitflyer","468001.0","468942.0","1503069294","2017-08-18 15:14:54 UTC"
"coincheck","469005.0","469159.0","1503069296","2017-08-18 15:14:56 UTC"
"bitflyer","468100.0","468942.0","1503069296","2017-08-18 15:14:56 UTC"
"coincheck","469002.0","469150.0","1503069297","2017-08-18 15:14:57 UTC"
"bitflyer","468100.0","468967.0","1503069298","2017-08-18 15:14:58 UTC"
"coincheck","469004.0","469142.0","1503069299","2017-08-18 15:14:59 UTC"
"bitflyer","468100.0","468967.0","1503069300","2017-08-18 15:15:00 UTC"
"coincheck","469015.0","469134.0","1503069301","2017-08-18 15:15:01 UTC"
"bitflyer","468100.0","468933.0","1503069301","2017-08-18 15:15:01 UTC"
"coincheck","469017.0","469328.0","1503069304","2017-08-18 15:15:04 UTC"
"bitflyer","468380.0","468933.0","1503069305","2017-08-18 15:15:05 UTC"
"coincheck","469038.0","469201.0","1503069308","2017-08-18 15:15:08 UTC"
"bitflyer","468380.0","468933.0","1503069308","2017-08-18 15:15:08 UTC"
"coincheck","469042.0","469328.0","1503069309","2017-08-18 15:15:09 UTC"
"bitflyer","468381.0","468933.0","1503069310","2017-08-18 15:15:10 UTC"
"coincheck","469050.0","469328.0","1503069311","2017-08-18 15:15:11 UTC"
"bitflyer","468878.0","468933.0","1503069312","2017-08-18 15:15:12 UTC"
"coincheck","469064.0","469327.0","1503069313","2017-08-18 15:15:13 UTC"
"bitflyer","468878.0","468933.0","1503069314","2017-08-18 15:15:14 UTC"
"coincheck","469074.0","469327.0","1503069315","2017-08-18 15:15:15 UTC"
"bitflyer","468878.0","468933.0","1503069315","2017-08-18 15:15:15 UTC"
"coincheck","469361.0","469448.0","1503069317","2017-08-18 15:15:17 UTC"
"bitflyer","468382.0","468821.0","1503069317","2017-08-18 15:15:17 UTC"
"coincheck","469361.0","469448.0","1503069318","2017-08-18 15:15:18 UTC"
"bitflyer","468382.0","468821.0","1503069319","2017-08-18 15:15:19 UTC"
"coincheck","469361.0","469448.0","1503069320","2017-08-18 15:15:20 UTC"
"bitflyer","468331.0","468353.0","1503069321","2017-08-18 15:15:21 UTC"
"coincheck","469361.0","469448.0","1503069323","2017-08-18 15:15:23 UTC"
"bitflyer","468331.0","468353.0","1503069324","2017-08-18 15:15:24 UTC"
"coincheck","469361.0","469435.0","1503069325","2017-08-18 15:15:25 UTC"
"bitflyer","468331.0","468821.0","1503069325","2017-08-18 15:15:25 UTC"
"coincheck","469367.0","469430.0","1503069327","2017-08-18 15:15:27 UTC"
"bitflyer","468383.0","468821.0","1503069327","2017-08-18 15:15:27 UTC"
"coincheck","469372.0","469417.0","1503069328","2017-08-18 15:15:28 UTC"
"bitflyer","468383.0","468821.0","1503069329","2017-08-18 15:15:29 UTC"
"coincheck","469373.0","469409.0","1503069330","2017-08-18 15:15:30 UTC"
"bitflyer","468384.0","468821.0","1503069330","2017-08-18 15:15:30 UTC"
"coincheck","469373.0","469397.0","1503069332","2017-08-18 15:15:32 UTC"
"bitflyer","468384.0","468821.0","1503069333","2017-08-18 15:15:33 UTC"
"coincheck","469140.0","469161.0","1503069334","2017-08-18 15:15:34 UTC"
"bitflyer","468384.0","468821.0","1503069334","2017-08-18 15:15:34 UTC"
"coincheck","469163.0","469166.0","1503069336","2017-08-18 15:15:36 UTC"
"bitflyer","468182.0","468821.0","1503069336","2017-08-18 15:15:36 UTC"
"coincheck","468997.0","469100.0","1503069337","2017-08-18 15:15:37 UTC"
"bitflyer","468183.0","468821.0","1503069338","2017-08-18 15:15:38 UTC"
"coincheck","469101.0","469166.0","1503069339","2017-08-18 15:15:39 UTC"
"bitflyer","468184.0","468821.0","1503069340","2017-08-18 15:15:40 UTC"
"coincheck","469106.0","469240.0","1503069341","2017-08-18 15:15:41 UTC"
"bitflyer","468184.0","468821.0","1503069342","2017-08-18 15:15:42 UTC"
"coincheck","469191.0","469399.0","1503069343","2017-08-18 15:15:43 UTC"
"bitflyer","468184.0","468384.0","1503069343","2017-08-18 15:15:43 UTC"
"coincheck","467050.0","467224.0","1503069886","2017-08-18 15:24:46 UTC"
"bitflyer","466848.0","467190.0","1503069886","2017-08-18 15:24:46 UTC"
"coincheck","467130.0","467698.0","1503069887","2017-08-18 15:24:47 UTC"
"bitflyer","466848.0","467013.0","1503069888","2017-08-18 15:24:48 UTC"
"coincheck","467181.0","467698.0","1503069889","2017-08-18 15:24:49 UTC"
"bitflyer","466848.0","467013.0","1503069890","2017-08-18 15:24:50 UTC"
"coincheck","467264.0","467694.0","1503069891","2017-08-18 15:24:51 UTC"
"bitflyer","466848.0","467013.0","1503069891","2017-08-18 15:24:51 UTC"
"coincheck","467294.0","467655.0","1503069893","2017-08-18 15:24:53 UTC"
"bitflyer","466848.0","467013.0","1503069893","2017-08-18 15:24:53 UTC"
"coincheck","467360.0","467635.0","1503069894","2017-08-18 15:24:54 UTC"
"bitflyer","466848.0","467190.0","1503069895","2017-08-18 15:24:55 UTC"
"coincheck","467381.0","467690.0","1503069896","2017-08-18 15:24:56 UTC"
"bitflyer","466848.0","467190.0","1503069896","2017-08-18 15:24:56 UTC"
"coincheck","467390.0","467690.0","1503069898","2017-08-18 15:24:58 UTC"
"bitflyer","466849.0","466968.0","1503069898","2017-08-18 15:24:58 UTC"
"coincheck","467400.0","467679.0","1503069899","2017-08-18 15:24:59 UTC"
"bitflyer","466849.0","466968.0","1503069900","2017-08-18 15:25:00 UTC"
"coincheck","467408.0","467655.0","1503069901","2017-08-18 15:25:01 UTC"
"bitflyer","466849.0","467023.0","1503069901","2017-08-18 15:25:01 UTC"
"coincheck","467414.0","467647.0","1503069903","2017-08-18 15:25:03 UTC"
"bitflyer","466849.0","467000.0","1503069904","2017-08-18 15:25:04 UTC"
"coincheck","467180.0","467633.0","1503069905","2017-08-18 15:25:05 UTC"
"bitflyer","466849.0","467000.0","1503069906","2017-08-18 15:25:06 UTC"
"coincheck","467193.0","467300.0","1503069907","2017-08-18 15:25:07 UTC"
"bitflyer","466849.0","467000.0","1503069907","2017-08-18 15:25:07 UTC"
"coincheck","467192.0","467291.0","1503069909","2017-08-18 15:25:09 UTC"
"bitflyer","466849.0","467000.0","1503069909","2017-08-18 15:25:09 UTC"
"coincheck","467015.0","467282.0","1503069910","2017-08-18 15:25:10 UTC"
"bitflyer","466849.0","467000.0","1503069911","2017-08-18 15:25:11 UTC"
"coincheck","467283.0","467287.0","1503069912","2017-08-18 15:25:12 UTC"
"bitflyer","466849.0","467500.0","1503069912","2017-08-18 15:25:12 UTC"
"coincheck","467283.0","467288.0","1503069914","2017-08-18 15:25:14 UTC"
"bitflyer","466849.0","468482.0","1503069914","2017-08-18 15:25:14 UTC"
"coincheck","466866.0","467284.0","1503069915","2017-08-18 15:25:15 UTC"
"bitflyer","466850.0","468482.0","1503069916","2017-08-18 15:25:16 UTC"
"coincheck","467015.0","467430.0","1503069917","2017-08-18 15:25:17 UTC"
"bitflyer","466675.0","468383.0","1503069918","2017-08-18 15:25:18 UTC"
"coincheck","467026.0","467560.0","1503069919","2017-08-18 15:25:19 UTC"
"bitflyer","466675.0","467013.0","1503069920","2017-08-18 15:25:20 UTC"
"coincheck","467035.0","467527.0","1503069921","2017-08-18 15:25:21 UTC"
"bitflyer","466854.0","467013.0","1503069923","2017-08-18 15:25:23 UTC"
"coincheck","467053.0","467500.0","1503069924","2017-08-18 15:25:24 UTC"
"bitflyer","466854.0","467648.0","1503069924","2017-08-18 15:25:24 UTC"
"coincheck","467065.0","467500.0","1503069925","2017-08-18 15:25:25 UTC"
"bitflyer","466854.0","468337.0","1503069926","2017-08-18 15:25:26 UTC"
"coincheck","467074.0","467500.0","1503069927","2017-08-18 15:25:27 UTC"
"bitflyer","466854.0","467648.0","1503069928","2017-08-18 15:25:28 UTC"
"coincheck","467445.0","467500.0","1503069929","2017-08-18 15:25:29 UTC"
"bitflyer","466855.0","468224.0","1503069930","2017-08-18 15:25:30 UTC"
"coincheck","467452.0","467500.0","1503069932","2017-08-18 15:25:32 UTC"
"coincheck","469195.0","469399.0","1503069345","2017-08-18 15:15:45 UTC"
"bitflyer","468184.0","468384.0","1503069345","2017-08-18 15:15:45 UTC"
"coincheck","469200.0","469394.0","1503069346","2017-08-18 15:15:46 UTC"
"bitflyer","468182.0","468384.0","1503069347","2017-08-18 15:15:47 UTC"
"coincheck","469208.0","469389.0","1503069348","2017-08-18 15:15:48 UTC"
"bitflyer","468185.0","468757.0","1503069349","2017-08-18 15:15:49 UTC"
"coincheck","469212.0","469385.0","1503069350","2017-08-18 15:15:50 UTC"
"bitflyer","468384.0","468757.0","1503069351","2017-08-18 15:15:51 UTC"
"coincheck","469220.0","469499.0","1503069352","2017-08-18 15:15:52 UTC"
"bitflyer","468384.0","468757.0","1503069353","2017-08-18 15:15:53 UTC"
"coincheck","469234.0","469500.0","1503069354","2017-08-18 15:15:54 UTC"
"bitflyer","468384.0","468757.0","1503069355","2017-08-18 15:15:55 UTC"
"coincheck","469246.0","469494.0","1503069356","2017-08-18 15:15:56 UTC"
"bitflyer","468384.0","468757.0","1503069357","2017-08-18 15:15:57 UTC"
"coincheck","469274.0","469500.0","1503069358","2017-08-18 15:15:58 UTC"
"bitflyer","468384.0","468669.0","1503069358","2017-08-18 15:15:58 UTC"
"coincheck","469279.0","469500.0","1503069360","2017-08-18 15:16:00 UTC"
"bitflyer","468384.0","468668.0","1503069360","2017-08-18 15:16:00 UTC"
"coincheck","469400.0","469491.0","1503069361","2017-08-18 15:16:01 UTC"
"bitflyer","468384.0","468668.0","1503069362","2017-08-18 15:16:02 UTC"
"coincheck","469405.0","469695.0","1503069363","2017-08-18 15:16:03 UTC"
"bitflyer","468384.0","468668.0","1503069363","2017-08-18 15:16:03 UTC"
"coincheck","469414.0","469695.0","1503069364","2017-08-18 15:16:04 UTC"
"bitflyer","468384.0","468668.0","1503069365","2017-08-18 15:16:05 UTC"
"coincheck","469425.0","469695.0","1503069366","2017-08-18 15:16:06 UTC"
"bitflyer","468384.0","468668.0","1503069367","2017-08-18 15:16:07 UTC"
"coincheck","469433.0","469694.0","1503069368","2017-08-18 15:16:08 UTC"
"bitflyer","468384.0","468668.0","1503069368","2017-08-18 15:16:08 UTC"
"coincheck","469446.0","469694.0","1503069369","2017-08-18 15:16:09 UTC"
"bitflyer","468384.0","468668.0","1503069370","2017-08-18 15:16:10 UTC"
"coincheck","469450.0","469688.0","1503069371","2017-08-18 15:16:11 UTC"
"bitflyer","468384.0","468668.0","1503069372","2017-08-18 15:16:12 UTC"
"coincheck","469450.0","469688.0","1503069373","2017-08-18 15:16:13 UTC"
"bitflyer","468384.0","468668.0","1503069373","2017-08-18 15:16:13 UTC"
"coincheck","469447.0","469678.0","1503069375","2017-08-18 15:16:15 UTC"
"bitflyer","468384.0","468668.0","1503069375","2017-08-18 15:16:15 UTC"
"coincheck","469250.0","469423.0","1503069376","2017-08-18 15:16:16 UTC"
"bitflyer","468384.0","468511.0","1503069377","2017-08-18 15:16:17 UTC"
"coincheck","469259.0","469419.0","1503069378","2017-08-18 15:16:18 UTC"
"bitflyer","468384.0","468510.0","1503069379","2017-08-18 15:16:19 UTC"
"coincheck","469263.0","469410.0","1503069380","2017-08-18 15:16:20 UTC"
"bitflyer","468384.0","468510.0","1503069381","2017-08-18 15:16:21 UTC"
"coincheck","469263.0","469401.0","1503069382","2017-08-18 15:16:22 UTC"
"bitflyer","468384.0","468510.0","1503069383","2017-08-18 15:16:23 UTC"
"coincheck","469265.0","469392.0","1503069384","2017-08-18 15:16:24 UTC"
"bitflyer","468344.0","468510.0","1503069385","2017-08-18 15:16:25 UTC"
"coincheck","469266.0","469383.0","1503069387","2017-08-18 15:16:27 UTC"
"bitflyer","468344.0","468510.0","1503069387","2017-08-18 15:16:27 UTC"
"coincheck","469096.0","469271.0","1503069388","2017-08-18 15:16:28 UTC"
"bitflyer","468185.0","468510.0","1503069389","2017-08-18 15:16:29 UTC"
"coincheck","469097.0","469246.0","1503069390","2017-08-18 15:16:30 UTC"
"bitflyer","468185.0","468510.0","1503069391","2017-08-18 15:16:31 UTC"
"coincheck","469102.0","469236.0","1503069392","2017-08-18 15:16:32 UTC"
"bitflyer","468185.0","468510.0","1503069393","2017-08-18 15:16:33 UTC"
"coincheck","469085.0","469222.0","1503069394","2017-08-18 15:16:34 UTC"
"bitflyer","468185.0","468510.0","1503069394","2017-08-18 15:16:34 UTC"
"coincheck","469046.0","469217.0","1503069396","2017-08-18 15:16:36 UTC"
"bitflyer","468331.0","468414.0","1503069396","2017-08-18 15:16:36 UTC"
"coincheck","468941.0","469209.0","1503069397","2017-08-18 15:16:37 UTC"
"bitflyer","468331.0","468413.0","1503069398","2017-08-18 15:16:38 UTC"
"coincheck","468880.0","469197.0","1503069399","2017-08-18 15:16:39 UTC"
"bitflyer","468185.0","468413.0","1503069400","2017-08-18 15:16:40 UTC"
"coincheck","468884.0","469197.0","1503069401","2017-08-18 15:16:41 UTC"
"bitflyer","468185.0","468322.0","1503069402","2017-08-18 15:16:42 UTC"
"coincheck","468884.0","469197.0","1503069403","2017-08-18 15:16:43 UTC"
"bitflyer","468185.0","468322.0","1503069403","2017-08-18 15:16:43 UTC"
"coincheck","468717.0","469192.0","1503069404","2017-08-18 15:16:44 UTC"
"bitflyer","468120.0","468321.0","1503069406","2017-08-18 15:16:46 UTC"
"coincheck","468815.0","469179.0","1503069407","2017-08-18 15:16:47 UTC"
"bitflyer","468120.0","468321.0","1503069408","2017-08-18 15:16:48 UTC"
"coincheck","468823.0","469165.0","1503069410","2017-08-18 15:16:50 UTC"
"bitflyer","468120.0","468321.0","1503069410","2017-08-18 15:16:50 UTC"
"coincheck","468827.0","469158.0","1503069411","2017-08-18 15:16:51 UTC"
"bitflyer","468120.0","468174.0","1503069412","2017-08-18 15:16:52 UTC"
"coincheck","468831.0","469152.0","1503069413","2017-08-18 15:16:53 UTC"
"bitflyer","468100.0","468322.0","1503069414","2017-08-18 15:16:54 UTC"
"coincheck","468835.0","468996.0","1503069415","2017-08-18 15:16:55 UTC"
"bitflyer","468100.0","468322.0","1503069415","2017-08-18 15:16:55 UTC"
"coincheck","468811.0","468983.0","1503069417","2017-08-18 15:16:57 UTC"
"bitflyer","468100.0","468322.0","1503069417","2017-08-18 15:16:57 UTC"
"coincheck","468820.0","468974.0","1503069418","2017-08-18 15:16:58 UTC"
"bitflyer","467930.0","468322.0","1503069420","2017-08-18 15:17:00 UTC"
"coincheck","468832.0","468956.0","1503069421","2017-08-18 15:17:01 UTC"
"bitflyer","467930.0","468322.0","1503069421","2017-08-18 15:17:01 UTC"
"coincheck","468827.0","468947.0","1503069423","2017-08-18 15:17:03 UTC"
"bitflyer","467931.0","468662.0","1503069423","2017-08-18 15:17:03 UTC"
"coincheck","468715.0","468747.0","1503069424","2017-08-18 15:17:04 UTC"
"bitflyer","467931.0","468157.0","1503069425","2017-08-18 15:17:05 UTC"
"coincheck","469001.0","469050.0","1503069426","2017-08-18 15:17:06 UTC"
"bitflyer","467932.0","468157.0","1503069426","2017-08-18 15:17:06 UTC"
"coincheck","469002.0","469049.0","1503069428","2017-08-18 15:17:08 UTC"
"bitflyer","467932.0","468157.0","1503069428","2017-08-18 15:17:08 UTC"
"coincheck","469006.0","469032.0","1503069429","2017-08-18 15:17:09 UTC"
"bitflyer","467932.0","468156.0","1503069431","2017-08-18 15:17:11 UTC"
"coincheck","469001.0","469006.0","1503069432","2017-08-18 15:17:12 UTC"
"bitflyer","467930.0","468156.0","1503069433","2017-08-18 15:17:13 UTC"
"coincheck","469001.0","469027.0","1503069434","2017-08-18 15:17:14 UTC"
"bitflyer","467930.0","468156.0","1503069434","2017-08-18 15:17:14 UTC"
"coincheck","469001.0","469026.0","1503069436","2017-08-18 15:17:16 UTC"
"bitflyer","467930.0","468156.0","1503069436","2017-08-18 15:17:16 UTC"
"coincheck","468700.0","468946.0","1503069437","2017-08-18 15:17:17 UTC"
"bitflyer","467930.0","468156.0","1503069438","2017-08-18 15:17:18 UTC"
"coincheck","468760.0","468946.0","1503069439","2017-08-18 15:17:19 UTC"
"bitflyer","467930.0","468156.0","1503069439","2017-08-18 15:17:20 UTC"
"coincheck","468764.0","468942.0","1503069441","2017-08-18 15:17:21 UTC"
"bitflyer","467930.0","468156.0","1503069441","2017-08-18 15:17:21 UTC"
"coincheck","468574.0","468731.0","1503069443","2017-08-18 15:17:23 UTC"
"bitflyer","467930.0","468156.0","1503069443","2017-08-18 15:17:23 UTC"
"coincheck","468574.0","468731.0","1503069444","2017-08-18 15:17:24 UTC"
"bitflyer","467930.0","468290.0","1503069445","2017-08-18 15:17:25 UTC"
"coincheck","468578.0","468727.0","1503069446","2017-08-18 15:17:26 UTC"
"bitflyer","467930.0","468289.0","1503069446","2017-08-18 15:17:26 UTC"
"coincheck","468574.0","468726.0","1503069448","2017-08-18 15:17:28 UTC"
"bitflyer","467930.0","468662.0","1503069448","2017-08-18 15:17:28 UTC"
"coincheck","468574.0","468723.0","1503069449","2017-08-18 15:17:29 UTC"
"bitflyer","467930.0","468457.0","1503069451","2017-08-18 15:17:31 UTC"
"coincheck","468574.0","468716.0","1503069452","2017-08-18 15:17:32 UTC"
"bitflyer","467930.0","468456.0","1503069452","2017-08-18 15:17:32 UTC"
"coincheck","468579.0","468717.0","1503069454","2017-08-18 15:17:34 UTC"
"bitflyer","467930.0","468456.0","1503069454","2017-08-18 15:17:34 UTC"
"coincheck","468574.0","468711.0","1503069455","2017-08-18 15:17:35 UTC"
"bitflyer","467930.0","468456.0","1503069456","2017-08-18 15:17:36 UTC"
"coincheck","468579.0","468712.0","1503069457","2017-08-18 15:17:37 UTC"
"bitflyer","467930.0","468456.0","1503069458","2017-08-18 15:17:38 UTC"
"coincheck","468579.0","468712.0","1503069459","2017-08-18 15:17:39 UTC"
"bitflyer","467930.0","468180.0","1503069459","2017-08-18 15:17:39 UTC"
"coincheck","468579.0","468706.0","1503069461","2017-08-18 15:17:41 UTC"
"bitflyer","467930.0","468179.0","1503069462","2017-08-18 15:17:42 UTC"
"coincheck","468584.0","468708.0","1503069463","2017-08-18 15:17:43 UTC"
"bitflyer","467930.0","468179.0","1503069464","2017-08-18 15:17:44 UTC"
"bitflyer","466859.0","467648.0","1503069932","2017-08-18 15:25:32 UTC"
"coincheck","467500.0","467690.0","1503069933","2017-08-18 15:25:33 UTC"
"bitflyer","466859.0","467730.0","1503069934","2017-08-18 15:25:34 UTC"
"coincheck","467505.0","467600.0","1503069935","2017-08-18 15:25:35 UTC"
"bitflyer","466864.0","467647.0","1503069936","2017-08-18 15:25:36 UTC"
"coincheck","467445.0","467481.0","1503069937","2017-08-18 15:25:37 UTC"
"bitflyer","466864.0","467647.0","1503069939","2017-08-18 15:25:39 UTC"
"coincheck","467445.0","467471.0","1503069940","2017-08-18 15:25:40 UTC"
"bitflyer","466869.0","467647.0","1503069941","2017-08-18 15:25:41 UTC"
"coincheck","467445.0","467471.0","1503069942","2017-08-18 15:25:42 UTC"
"bitflyer","466869.0","467730.0","1503069942","2017-08-18 15:25:42 UTC"
"coincheck","467445.0","467481.0","1503069944","2017-08-18 15:25:44 UTC"
"bitflyer","466869.0","467730.0","1503069944","2017-08-18 15:25:44 UTC"
